,0,1
0,-0.08314344846834787,0.0843544851144033
1,0.08508791322814471,-0.08383800402949214
2,0.08508791322788717,-0.08383800402947855
3,0.09080344460263085,-0.08950808127298777
4,0.08508791322798286,-0.08383800402948983
5,-0.4493835873798374,0.45088122096738137
6,0.08508791322815544,-0.08383800402948996
7,0.0850879132281222,-0.08383800402949265
8,-0.00010845124655158023,0.0013413229091727872
9,-0.10746530934557594,0.10871983477186413
10,0.09080344460258369,-0.08950808127298995
11,0.08508791322800557,-0.08383800402948163
12,0.09080344460262278,-0.08950808127299158
13,-0.4334140417459161,0.43456460473601305
14,0.08508791322807906,-0.08383800402949482
15,0.09080344460258977,-0.08950808127299631
16,0.0025229113658768107,-0.0012658472377411979
17,0.09080344460252729,-0.08950808127298504
18,0.09080344460260555,-0.08950808127299416
19,0.0908034446025851,-0.08950808127298826
20,0.08508791322805352,-0.08383800402948509
21,0.09080344460255284,-0.0895080812729866
22,0.002522911365861861,-0.001265847237737005
23,-0.0882174287746155,0.08938159293631111
24,0.000519887240221513,0.0006633097644545248
25,0.08508791322809192,-0.08383800402949146
26,0.0908034446025565,-0.08950808127298944
27,0.0908034446025634,-0.08950808127298676
28,0.0908034446025488,-0.08950808127299104
29,-0.1847487680324757,0.18586973433253237
30,0.0005198872402228834,0.0006633097644602824
31,-0.4334140417458644,0.4345646047360093
32,0.08508791322805191,-0.08383800402948523
33,0.0005198872402018481,0.0006633097644593265
34,0.09080344460252293,-0.08950808127299015
35,0.005885308146188352,-0.004656368476940486
36,0.08508791322807796,-0.08383800402948635
37,0.08508791322808812,-0.08383800402948777
38,0.09080344460259727,-0.0895080812729915
39,0.09080344460256194,-0.08950808127298893
40,0.005885308146177555,-0.0046563684769416625
41,0.08508791322810282,-0.08383800402948673
42,0.09080344460256413,-0.08950808127298898
43,-0.09103082634016843,0.09217247491694729
44,0.08508791322807908,-0.0838380040294878
45,0.08508791322808693,-0.08383800402948946
46,0.0005198872402412437,0.00066330976445145
47,0.0850879132280657,-0.0838380040294859
48,0.08508791322807982,-0.08383800402948327
49,0.08508791322806407,-0.08383800402948417
50,0.09080344460256629,-0.089508081272988
51,0.08508791322807772,-0.08383800402948494
52,-0.09954024445222925,0.1009944033752415
53,-0.08760815759110188,0.08884786425227487
54,0.08508791322808427,-0.08383800402948802
55,0.08508791322807684,-0.08383800402948632
56,0.005885308146205009,-0.004656368476942621
57,0.09080344460257583,-0.0895080812729888
58,0.08508791322807122,-0.08383800402948458
59,0.08508791322807674,-0.08383800402948602
60,-0.00010845124660884345,0.0013413229091790834
61,0.08508791322805875,-0.0838380040294855
62,0.09080344460257023,-0.08950808127298843
63,0.0005198872402117881,0.0006633097644575718
64,-0.00010845124661660113,0.0013413229091805987
65,0.08508791322807399,-0.08383800402948464
66,-0.5727361543505928,0.5741941860373305
67,0.09080344460255557,-0.08950808127298686
68,-0.091030826340156,0.09217247491694568
69,0.08508791322808099,-0.08383800402948403
70,0.0005198872402346968,0.0006633097644539229
71,0.0005198872402303774,0.0006633097644541111
72,-0.4334140417458995,0.43456460473601805
73,0.090803444602578,-0.08950808127298902
74,0.08508791322808229,-0.08383800402948498
75,-0.09954024445221187,0.10099440337524059
76,-0.008095241255537945,0.009436747346294698
77,-0.08760815759111777,0.08884786425228139
78,0.0005198872402382669,0.0006633097644528334
79,0.09080344460258344,-0.08950808127298769
80,0.0850879132280802,-0.08383800402948526
81,-0.08597723252139809,0.0871656097305945
82,0.09080344460255493,-0.08950808127298585
83,0.09080344460255912,-0.08950808127298598
84,0.09080344460258252,-0.08950808127298693
85,-0.08821742877460455,0.08938159293630851
86,0.09080344460256513,-0.08950808127298598
87,0.09080344460256934,-0.08950808127298457
88,0.09080344460256126,-0.08950808127298664
89,0.0850879132280794,-0.08383800402948724
90,-0.10275949214923003,0.10398506213963149
91,0.09080344460258798,-0.08950808127298703
92,0.005885308146184338,-0.004656368476942691
93,-0.08314344846842842,0.08435448511439682
94,-0.09103082634016287,0.09217247491694702
95,0.09080344460257886,-0.0895080812729877
96,0.09080344460258213,-0.08950808127298922
97,0.09080344460256812,-0.08950808127298854
98,-0.08314344846841855,0.08435448511439643
99,0.0053466292161261746,-0.004067192468274465
100,0.08508791322806925,-0.08383800402948535
101,-0.3244558407134261,0.3256281006180466
102,0.090803444602579,-0.08950808127299036
103,0.0850879132280812,-0.08383800402948648
104,-0.18474876803248305,0.18586973433253057
105,0.09080344460257564,-0.08950808127299156
106,0.09080344460257729,-0.08950808127299086
107,0.08508791322808298,-0.08383800402948613
108,0.08508791322807652,-0.08383800402948471
109,0.09080344460257113,-0.08950808127298844
110,0.0908034446025685,-0.08950808127298866
111,0.0908034446025701,-0.08950808127298814
112,0.0005198872402289723,0.0006633097644563645
113,0.0005198872402232199,0.0006633097644568719
114,0.08508791322807394,-0.08383800402948455
115,-0.10275949214921232,0.10398506213962908
116,0.09080344460255924,-0.08950808127299009
117,0.08508791322806879,-0.08383800402948541
118,0.0850879132280653,-0.08383800402948359
119,0.0908034446025709,-0.08950808127299002
120,-0.09103082634017161,0.09217247491694443
121,0.0908034446025765,-0.0895080812729918
122,0.09080344460257156,-0.08950808127299104
123,0.08508791322808194,-0.08383800402948709
124,-0.45644825510766734,0.45786543503114996
125,0.08508791322806415,-0.08383800402948517
126,0.09080344460256244,-0.08950808127299044
127,0.0908034446025706,-0.08950808127299137
128,0.08508791322807288,-0.08383800402948391
129,0.08508791322807566,-0.08383800402948409
130,0.08508791322806888,-0.08383800402948437
131,-0.19997103728781454,0.2013623878224289
132,-0.00010845124660419092,0.001341322909173795
133,0.005885308146193223,-0.004656368476943744
134,0.08508791322807932,-0.0838380040294857
135,0.09080344460257199,-0.08950808127299213
136,0.08508791322807244,-0.0838380040294846
137,-0.09103082634016199,0.09217247491694139
138,0.08508791322807245,-0.08383800402948383
139,0.09080344460257991,-0.08950808127299117
140,0.09080344460256569,-0.08950808127298987
141,0.09080344460257422,-0.08950808127299051
142,0.08508791322806986,-0.08383800402948464
143,0.08508791322807847,-0.08383800402948534
144,0.08508791322806612,-0.08383800402948464
145,0.09080344460257002,-0.08950808127299059
146,0.08508791322808276,-0.08383800402948652
147,0.08508791322807605,-0.08383800402948498
148,0.0005198872402222381,0.0006633097644549238
149,0.000519887240228601,0.0006633097644564278
150,0.0005198872402254542,0.0006633097644547616
151,0.0005198872402404284,0.0006633097644543834
152,-0.20123595254969834,0.2024138018481649
153,0.09080344460256301,-0.08950808127298959
154,0.09080344460257431,-0.08950808127298993
155,0.09080344460256326,-0.0895080812729898
156,0.09080344460256931,-0.08950808127299059
157,0.09080344460257861,-0.0895080812729908
158,-0.20302773954960354,0.20418048666665933
159,0.09080344460256953,-0.08950808127299043
160,0.09080344460257418,-0.08950808127299129
161,0.08508791322807553,-0.08383800402948899
162,-0.4334140417458914,0.43456460473601916
163,0.08508791322807557,-0.08383800402948843
164,0.08508791322808454,-0.08383800402949017
165,0.08508791322808264,-0.08383800402949068
166,0.09080344460256964,-0.0895080812729934
167,-0.00010845124661178901,0.001341322909172998
168,0.09080344460256794,-0.08950808127299181
